Ticker,Description,Price,Change %,Change,Bid,Ask,High,Low,Technical Rating
EUR / STN,欧元 / 圣多美多布拉,24.5,0.0,0.0,24.5,24.5,24.5,24.5,Neutral
EUR / SVC,欧元 / 萨尔瓦多科朗,9.084,-0.087989441,-0.008,9.084,9.104,9.095,9.084,Sell
EUR / SYP,欧元 / 叙利亚镑,13512.039,-0.114374329,-15.472,13512.039,13512.359,13528.876,13508.588,Sell
EUR / SZL,欧元 / 斯威士兰日,19.2768,-0.006224712,-0.0012,19.2768,19.2788,19.3055,19.2566,Sell
EUR / THB,欧元 / 泰铢,34.916,0.114692052,0.04,34.916,34.996,34.954,34.876,Sell
EUR / TJS,欧元 / 塔吉克斯坦索莫尼,11.3736,0.139993132,0.0159,11.3736,11.3756,11.386,11.3736,Buy
EUR / TMT,欧元 / 土库曼斯坦马纳特,3.6539,0.981096617,0.0355,3.6539,3.6579,3.6557,3.6539,Neutral
EUR / TND,欧元 / 突尼斯第纳尔,3.3044,-0.11486609,-0.0038,3.3044,3.3064,3.3085,3.3039,Strong Sell
EUR / TRY,欧元 / 土耳其里拉,37.3811,0.059664641,0.02229,37.4087,37.4234,37.4565,37.2923,Buy
EUR / TTD,欧元 / 特立尼达元,7.0303,-0.115082973,-0.0081,7.0303,7.0323,7.0391,7.0303,Sell
EUR / TWD,欧元 / 新台币,34.166,-0.055579933,-0.019,34.166,34.186,34.201,34.143,Neutral
EUR / TZS,欧元 / 坦桑尼亚先令,2647.47,-0.114318053,-3.03,2647.47,2647.67,2650.76,2646.93,Buy
EUR / UAH,欧元 / 乌克兰格里夫纳,43.5249,-0.114286501,-0.0498,43.5249,43.5269,43.5791,43.5147,Sell
EUR / UGX,欧元 / 乌干达先令,3823.9,-0.11232433,-4.3,3823.9,3825.9,3828.6,3823.9,Sell
EUR / USD,欧元 / 美元,1.0392,-0.097095779,-0.00101,1.03921,1.03927,1.04058,1.03898,Sell
EUR / UYU,欧元 / 乌拉圭比索,45.265,-0.114747225,-0.052,45.265,45.285,45.322,45.265,Neutral
EUR / VES,欧元 / 委内瑞拉玻利瓦尔,61.716092,-0.11174371,-0.069041,61.716092,61.719192,61.786618,60.940443,Buy
EUR / VND,欧元 / 越南盾,26128.0,-0.114687667,-30.0,26128.0,26148.0,26160.0,26128.0,Sell
EUR / VUV,欧元 / 瓦努阿图瓦图,128.63,-0.108720975,-0.14,128.63,128.83,128.79,128.63,Sell
EUR / WST,欧元 / 萨摩亚塔拉,2.9315,-0.095423099,-0.0028,2.9315,2.9335,2.9423,2.9315,Strong Sell
EUR / XAF,欧元 / 中非法郎,655.957,0.0,0.0,655.957,655.957,655.957,655.957,Neutral
EUR / XCD,欧元 / 东加勒比元,2.8051,-0.096160695,-0.0027,2.8051,2.8071,2.8086,2.8051,Sell
EUR / XPF,欧元 / 太平洋法郎,119.33,0.0,0.0,119.33,119.33,119.33,119.33,Neutral
EUR / YER,欧元 / 也门里亚尔,258.09,-0.112237789,-0.29,258.09,258.29,258.41,258.09,Sell
EUR / ZAR,欧元 / 南非兰特,19.28779,0.054935364,0.01059,19.2868,19.30579,19.3011,19.2703,Sell
EUR / ZMW,欧元 / 赞比亚克瓦查,29.2028,-0.114241933,-0.0334,29.2028,29.2048,29.2392,29.1966,Buy
FJD / HKD,斐济元 / 港元,3.3645,-0.097986816,-0.0033,3.3645,3.3725,3.3688,3.3422,Buy
GBP / AED,英镑 / 阿联酋迪拉姆,4.5892,-0.063151935,-0.0029,4.5892,4.5912,4.5938,4.5891,Sell
GBP / AFN,英镑 / 阿富汗尼,92.471,-0.068083083,-0.063,92.471,92.491,92.564,92.457,Buy
GBP / ALL,英镑 / 阿尔巴尼亚列克,119.38,-0.78125,-0.94,119.38,119.58,120.35,119.38,Buy
GBP / AMD,英镑 / 亚美尼亚德拉姆,495.3,0.080824409,0.4,495.3,496.1,497.05,495.3,Buy
GBP / ANG,英镑 / 荷属安的列斯盾,2.2327,-0.067138126,-0.0015,2.2327,2.2347,2.2349,2.2327,Neutral
GBP / AOA,英镑 / 安哥拉宽扎,1143.966,1.044391958,11.824,1143.966,1143.986,1143.966,1142.927,Buy
GBP / ARS,英镑 / 阿根廷比索,1316.9087,-0.06260749,-0.825,1316.9087,1316.9107,1318.2553,1316.2889,Buy
GBP / AUD,英镑 / 澳元,1.99334,0.210138953,0.00418,1.99324,1.99368,1.99484,1.98904,Buy
GBP / AWG,英镑 / 阿鲁巴弗罗林,2.2608,-0.066304204,-0.0015,2.2608,2.2628,2.2631,2.2608,Neutral
GBP / AZN,英镑 / 阿塞拜疆马纳特,2.1186,0.541002278,0.0114,2.1186,2.1194,2.1194,2.1186,Buy
GBP / BAM,英镑 / 波斯尼亚可兑换马尔卡,2.257052,-3.95932088,-0.093048,2.3507,2.3527,2.351,2.257052,Strong Sell
GBP / BBD,英镑 / 巴巴多斯元,2.4982,-0.06800272,-0.0017,2.4982,2.5002,2.5007,2.4982,Sell
GBP / BDT,英镑 / 孟加拉塔卡,152.135,-0.068313638,-0.104,152.135,152.155,152.288,151.802,Buy
GBP / BGN,英镑 / 保加利亚列弗,2.3457,-0.148986889,-0.0035,2.3457,2.3537,2.3508,2.3457,Buy
GBP / BHD,英镑 / 巴林第纳尔,0.4701,-0.06377551,-0.0003,0.4701,0.4721,0.4706,0.4701,Neutral
GBP / BIF,英镑 / 布隆迪法郎,3639.66,-0.068091836,-2.48,3639.66,3639.86,3643.33,3638.52,Buy
GBP / BMD,英镑 / 百慕大元,1.2486,-0.072028812,-0.0009,1.2486,1.2506,1.2499,1.2486,Sell
GBP / BND,英镑 / 文莱元,1.6862,0.041530703,0.0007,1.6862,1.6882,1.6863,1.6859,Sell
GBP / BOB,英镑 / 玻利维亚诺,8.665,0.27542471,0.0238,8.665,8.667,8.6737,8.6638,Buy
GBP / BRL,英镑 / 巴西雷亚尔,7.2531,0.049658597,0.0036,7.2531,7.2551,7.2598,7.2503,Sell
GBP / BSD,英镑 / 巴哈马元,1.2517,-0.071850551,-0.0009,1.2517,1.2537,1.253,1.2517,Neutral
GBP / BWP,英镑 / 博茨瓦纳普拉,17.3767,0.050092123,0.0087,17.3767,17.3847,17.3869,17.3767,Buy
GBP / BYN,英镑 / 白俄罗斯卢布,4.0914,-0.068389429,-0.0028,4.0914,4.0934,4.0956,4.0914,Neutral
GBP / BZD,英镑 / 伯利兹元,2.5204,-0.071366268,-0.0018,2.5204,2.5224,2.523,2.5204,Buy
GBP / CAD,英镑 / 加元,1.79164,0.12741986,0.00228,1.7916,1.79185,1.79187,1.78905,Buy
GBP / CDF,英镑 / 刚果法郎,3563.52,-0.068144534,-2.43,3563.52,3563.72,3567.12,3562.41,Buy
GBP / CHF,英镑 / 瑞士法郎,1.12748,0.014192953,0.00016,1.1275,1.1278,1.12771,1.1264,Buy
GBP / CLP,英镑 / 智利比索,1214.51,-0.009879552,-0.12,1214.51,1214.71,1214.91,1214.51,Sell
GBP / CNY,英镑 / 人民币,9.1016,0.10228435,0.0093,9.1016,9.1036,9.1022,9.0927,Neutral
GBP / COP,英镑 / 哥伦比亚比索,5215.4,-0.086208548,-4.5,5215.4,5217.4,5222.3,5215.4,Sell
GBP / CRC,英镑 / 哥斯达黎加科朗,638.22,-0.067329523,-0.43,638.22,638.42,638.86,638.19,Neutral
GBP / CUP,英镑 / 古巴比索,29.98,-0.069997667,-0.021,29.98,30.0,30.011,29.98,Sell
GBP / CVE,英镑 / 佛得角埃斯库多,132.26,-0.068001511,-0.09,132.26,132.46,132.91,132.26,Buy
GBP / CZK,英镑 / 捷克克朗,30.216,-0.018529793,-0.0056,30.216,30.33,30.281,30.216,Buy
GBP / DJF,英镑 / 吉布提法郎,223.18,0.152575839,0.34,223.18,223.38,223.4,222.85,Buy
GBP / DKK,英镑 / 丹麦克朗,8.97,0.04907647,0.0044,8.9696,8.9723,8.9714,8.9646,Buy
GBP / DOP,英镑 / 多米尼加比索,77.39,-0.068437431,-0.053,77.39,77.41,77.468,77.256,Buy
GBP / DZD,英镑 / 阿尔及利亚第纳尔,169.22,-0.235821247,-0.4,169.22,169.42,169.94,169.22,Sell
GBP / EGP,英镑 / 埃及镑,62.8774,-0.058174651,-0.0366,62.8774,62.8794,62.9406,62.8543,Buy
GBP / ERN,英镑 / 厄立特里亚纳克法,18.911,-0.07925605,-0.015,18.911,18.951,18.931,18.911,Neutral
GBP / ETB,英镑 / 埃塞俄比亚比尔,157.828,-1.009796912,-1.61,157.828,157.848,159.334,157.76,Buy
GBP / EUR,英镑 / 欧元,1.20228,0.0374429,0.00045,1.202,1.2028,1.2025,1.20194,Buy
GBP / FJD,英镑 / 斐济元,2.888,0.048499965,0.0014,2.888,2.89,2.9143,2.8871,Neutral
GBP / GEL,英镑 / 格鲁吉亚拉里,3.5368,0.511538024,0.018,3.5368,3.5388,3.5382,3.5368,Buy
GBP / GHS,英镑 / 加纳塞地,19.2462,-0.068019087,-0.0131,19.2462,19.2482,19.2656,19.2407,Buy
GBP / GMD,英镑 / 冈比亚达拉西,90.018,-0.488613752,-0.442,90.018,90.038,90.473,89.75,Buy
GBP / GNF,英镑 / 几内亚法郎,10815.19,-0.068744843,-7.44,10815.19,10815.39,10826.09,10810.28,Neutral
GBP / GTQ,英镑 / 危地马拉格查尔,9.641,-0.072553897,-0.007,9.641,9.661,9.651,9.641,Buy
GBP / GYD,英镑 / 圭亚那元,261.04,-0.068907434,-0.18,261.04,261.24,261.3,261.04,Neutral
GBP / HKD,英镑 / 港元,9.729,-0.061633282,-0.006,9.729,9.733,9.739,9.729,Neutral
GBP / HNL,英镑 / 洪都拉斯伦皮拉,31.905,-0.078296273,-0.025,31.905,31.925,31.937,31.905,Buy
GBP / HTG,英镑 / 海地古德,165.787,-0.07654568,-0.127,165.787,165.807,165.954,163.815,Buy
GBP / HUF,英镑 / 匈牙利福林,487.99,0.092300119,0.45,487.746,489.363,488.54,487.88,Neutral
GBP / IDR,英镑 / 印尼盾,20388.47,0.226817675,46.14,20388.47,20428.47,20410.53,20380.29,Buy
GBP / ILS,英镑 / 以色列谢克尔,4.4215,-0.243665817,-0.0108,4.4215,4.4235,4.4327,4.421,Strong Sell
GBP / INR,英镑 / 印度卢比,109.3559,0.170651903,0.1863,109.3571,109.3784,109.4235,109.2003,Buy
GBP / IQD,英镑 / 伊拉克第纳尔,1635.0,-0.067233054,-1.1,1635.0,1639.0,1636.6,1635.0,Neutral
GBP / IRR,英镑 / 伊朗里亚尔,52485.3,-0.067972811,-35.7,52485.3,52487.3,52538.2,52468.0,Neutral
GBP / IQD,英镑 / 伊拉克第纳尔,1635.0,-0.067233054,-1.1,1635.0,1639.0,1636.6,1635.0,Neutral
GBP / IRR,英镑 / 伊朗里亚尔,52485.3,-0.067972811,-35.7,52485.3,52487.3,52538.2,52468.0,Neutral
GBP / ISK,英镑 / 冰岛克朗,176.36,-0.084981021,-0.15,176.36,176.56,176.42,176.32,Buy
GBP / JMD,英镑 / 牙买加元,196.977,-0.017765415,-0.035,196.977,196.997,197.176,196.924,Buy
GBP / JOD,英镑 / 约旦第纳尔,0.8858,-0.124027512,-0.0011,0.8858,0.8878,0.8872,0.8858,Neutral
GBP / JPY,英镑 / 日元,190.154,-0.332306015,-0.634,190.156,190.175,190.961,189.911,Strong Sell
GBP / KES,英镑 / 肯尼亚先令,161.24,-0.068174775,-0.11,161.24,162.04,161.4,161.24,Sell
GBP / KGS,英镑 / 吉尔吉斯斯坦索姆,109.569,0.804084825,0.874,109.569,109.589,109.578,109.489,Buy
GBP / KHR,英镑 / 柬埔寨瑞尔,5012.4,-0.067785797,-3.4,5012.4,5014.4,5020.0,5012.4,Neutral
GBP / KMF,英镑 / 科摩罗法郎,590.58,-0.069375116,-0.41,590.58,590.78,591.18,590.56,Buy
GBP / KPW,英镑 / 朝鲜元,1124.6,-0.068777135,-0.774,1124.6,1124.68,1125.734,1124.149,Sell
GBP / KRW,英镑 / 韩元,1808.32,0.241690503,4.36,1808.32,1812.32,1809.28,1804.16,Buy
GBP / KWD,英镑 / 科威特第纳尔,0.3848,-0.20746888,-0.0008,0.3848,0.3868,0.3858,0.3848,Neutral
GBP / KYD,英镑 / 开曼元,1.0237,-0.068332683,-0.0007,1.0237,1.0257,1.0247,1.0237,Sell
GBP / KZT,英镑 / 哈萨克斯坦坚戈,645.34,-0.068134659,-0.44,645.34,646.14,645.99,644.85,Neutral
GBP / LAK,英镑 / 老挝基普,27034.1,-0.06875469,-18.6,27034.1,27036.1,27061.4,27026.1,Neutral
GBP / LBP,英镑 / 黎巴嫩镑,111901.58,-0.068772075,-77.01,111901.58,111901.78,112014.41,111860.59,Neutral
GBP / LKR,英镑 / 斯里兰卡卢比,372.97,-0.363315791,-1.36,372.97,373.17,373.12,372.97,Buy
GBP / LRD,英镑 / 利比里亚元,246.5026,-0.067985485,-0.1677,246.5026,246.5046,246.7511,246.4139,Buy
GBP / LYD,英镑 / 利比亚第纳尔,6.1338,-0.068426197,-0.0042,6.1338,6.1378,6.1495,6.1338,Neutral
GBP / MAD,英镑 / 摩洛哥迪拉姆,12.513,-0.00799105,-0.001,12.513,12.533,12.517,12.513,Sell
GBP / MDL,英镑 / 摩尔多瓦列伊,23.283,-0.068672475,-0.016,23.283,23.303,23.306,23.283,Buy
GBP / MGA,英镑 / 马达加斯加阿里亚里,5877.5,-0.068009861,-4.0,5877.5,5879.5,5883.4,5866.2,Buy
GBP / MKD,英镑 / 马其顿第纳尔,73.654,-0.300503546,-0.222,73.654,73.674,73.979,73.647,Buy
GBP / MMK,英镑 / 缅元,2622.11,-0.076977894,-2.02,2622.11,2622.91,2624.75,2621.95,Sell
GBP / MNT,英镑 / 蒙古图格里克,4319.98,-0.068009586,-2.94,4319.98,4320.18,4324.34,4318.59,Buy
GBP / MOP,英镑 / 澳门元,10.035,0.571256765,0.057,10.035,10.055,10.05,10.0061,Buy
GBP / MRU,英镑 / 毛里塔尼亚乌吉亚,50.186,-0.069691962,-0.035,50.186,50.206,50.237,50.186,Neutral
GBP / MUR,英镑 / 毛里求斯卢比,58.196,-0.282723051,-0.165,58.196,58.216,58.512,58.196,Neutral
GBP / MVR,英镑 / 马尔代夫红菲,19.309,-0.06728082,-0.013,19.309,19.329,19.328,19.309,Sell
GBP / MWK,英镑 / 马拉维克瓦查,2166.388,-0.067993258,-1.474,2166.388,2166.408,2168.572,2165.611,Neutral
GBP / MXN,英镑 / 墨西哥比索,25.7145,-0.057133529,-0.0147,25.7145,25.732,25.7696,25.7136,Strong Buy
GBP / MYR,英镑 / 马来西亚林吉特,5.5316,0.045215315,0.0025,5.5316,5.5336,5.5324,5.5194,Sell
GBP / MZN,英镑 / 莫桑比克梅蒂卡尔,79.397,-0.06796642,-0.054,79.397,79.477,79.477,79.397,Neutral
GBP / NAD,英镑 / 纳米比亚元,23.16,0.017274141,0.004,23.16,23.24,23.163,23.16,Buy
GBP / NGN,英镑 / 尼日利亚奈拉,1870.44,-0.067852392,-1.27,1870.44,1870.64,1874.17,1869.95,Strong Sell
GBP / NIO,英镑 / 尼加拉瓜科多巴,45.756,-0.067704807,-0.031,45.756,45.776,45.802,45.756,Sell
GBP / NOK,英镑 / 挪威克朗,14.04594,0.129314647,0.01814,14.0436,14.054,14.0564,14.0261,Buy
GBP / NPR,英镑 / 尼泊尔卢比,174.93,-0.079968013,-0.14,174.93,175.13,174.93,172.9,Strong Buy
GBP / NZD,英镑 / 新西兰元,2.20244,0.189238859,0.00416,2.2025,2.2029,2.20343,2.19733,Strong Buy
GBP / OMR,英镑 / 阿曼里亚尔,0.4801,-0.06244796,-0.0003,0.4801,0.4821,0.4806,0.4801,Neutral
GBP / PAB,英镑 / 巴拿马巴波亚,1.2486,-0.072028812,-0.0009,1.2486,1.2506,1.2499,1.2486,Sell
GBP / PEN,英镑 / 秘鲁索尔,4.6429,-0.066724064,-0.0031,4.6429,4.6449,4.6476,4.6429,Neutral
GBP / PGK,英镑 / 巴布亚新几内亚基那,5.0489,0.469623704,0.0236,5.0489,5.0509,5.0491,5.0473,Strong Buy
GBP / PHP,英镑 / 菲律宾比索,72.592,0.288741832,0.209,72.592,72.612,72.603,72.372,Sell
GBP / PKR,英镑 / 巴基斯坦卢比,348.453,-0.067968683,-0.237,348.453,348.473,348.884,348.345,Buy
GBP / PLN,英镑 / 波兰兹罗提,5.0528,0.19035533,0.0096,5.0532,5.058,5.0559,5.03754,Sell
GBP / PYG,英镑 / 巴拉圭瓜拉尼,9875.61,-0.068000158,-6.72,9875.61,9875.81,9885.57,9872.18,Buy
GBP / QAR,英镑 / 卡塔尔里亚尔,4.5482,-0.068112407,-0.0031,4.5482,4.5502,4.5528,4.5482,Neutral
GBP / RON,英镑 / 罗马尼亚列伊,5.9821,0.026753616,0.0016,5.9821,5.9841,5.9828,5.9789,Buy
GBP / RSD,英镑 / 塞尔维亚第纳尔,140.377,0.014961954,0.021,140.377,141.177,140.429,140.377,Buy
GBP / RUB,英镑 / 俄罗斯卢布,122.445,-0.07018632,-0.086,122.445,122.465,122.573,121.779,Sell
GBP / RWF,英镑 / 卢旺达法郎,1737.21,-0.067878899,-1.18,1737.21,1737.41,1738.96,1736.77,Buy
GBP / SAR,英镑 / 沙特里亚尔,4.6832,-0.064017754,-0.003,4.6832,4.6912,4.6872,4.6832,Sell
GBP / SBD,英镑 / 所罗门群岛元,10.5422,0.026566977,0.0028,10.5422,10.5442,10.5749,10.5422,Neutral
GBP / SCR,英镑 / 塞舌尔卢比,18.7193,-0.068331901,-0.0128,18.7193,18.7273,18.7382,18.7193,Buy
GBP / SDG,英镑 / 苏丹镑,748.4615,-0.076765284,-0.575,748.4615,748.4655,749.2162,748.19,Neutral
GBP / SEK,英镑 / 瑞典克朗,13.6393,0.062358776,0.0085,13.63875,13.65012,13.6464,13.637,Sell
GBP / SGD,英镑 / 新加坡元,1.68684,0.089002812,0.0015,1.6867,1.68771,1.68718,1.68533,Sell
GBP / SLL,英镑 / 塞拉利昂利昂,28337.83,-0.067954763,-19.27,28337.83,28338.03,28366.4,28327.6,Neutral
GBP / SOS,英镑 / 索马里先令,713.14,-0.233628517,-1.67,713.14,713.34,714.01,713.14,Neutral
GBP / SRD,英镑 / 苏里南元,43.9037,-0.06805725,-0.0299,43.9037,43.9057,43.948,43.8895,Buy
GBP / STN,英镑 / 圣多美多布拉,29.418,-0.067939398,-0.02,29.418,29.438,29.448,29.418,Buy
GBP / SVC,英镑 / 萨尔瓦多科朗,10.924,-0.073179656,-0.008,10.924,10.944,10.935,10.924,Sell
GBP / SYP,英镑 / 叙利亚镑,16246.514,-0.067980656,-11.052,16246.514,16246.834,16262.896,16240.854,Neutral
GBP / SZL,英镑 / 斯威士兰语,23.169,0.021585218,0.005,23.169,23.189,23.198,23.161,Buy
GBP / THB,英镑 / 泰铢,42.02,0.140606754,0.059,42.02,42.04,42.059,41.93,Sell
GBP / TJS,英镑 / 塔吉克斯坦索莫尼,13.6678,0.174435649,0.0238,13.6678,13.6758,13.6862,13.6678,Buy
GBP / TMT,英镑 / 土库曼斯坦马纳特,4.3857,0.820689655,0.0357,4.3857,4.3937,4.3868,4.3851,Neutral
GBP / TND,英镑 / 突尼斯第纳尔,3.9734,-0.067905737,-0.0027,3.9734,3.9754,3.9774,3.971,Neutral
GBP / TRY,英镑 / 土耳其里拉,44.9608,0.216701387,0.09722,44.83788,44.90931,45.0118,44.8329,Buy
GBP / TTD,英镑 / 特立尼达元,8.4532,-0.068566024,-0.0058,8.4532,8.4552,8.4618,8.4521,Neutral
GBP / TWD,英镑 / 新台币,41.082,-0.029201343,-0.012,41.082,41.102,41.127,41.039,Neutral
GBP / TZS,英镑 / 坦桑尼亚先令,3183.26,-0.067808955,-2.16,3183.26,3183.46,3186.47,3182.28,Buy
GBP / UAH,英镑 / 乌克兰格里夫纳,52.3322,-0.067980706,-0.0356,52.3322,52.3362,52.385,52.317,Neutral
GBP / UGX,英镑 / 乌干达先令,4597.9,-0.067376657,-3.1,4597.9,4599.9,4602.5,4597.9,Neutral
GBP / USD,英镑 / 美元,1.2492,-0.087978885,-0.0011,1.2495,1.2496,1.2509,1.249,Sell
GBP / UZS,英镑 / 乌兹别克斯坦索姆,16238.4,-0.083067211,-13.5,16238.4,16242.4,16244.2,16235.1,Buy
GBP / VES,英镑 / 委内瑞拉玻利瓦尔,74.205695,-0.07039783,-0.052276,74.205695,74.209295,74.268643,73.266422,Buy
GBP / VND,英镑 / 越南盾,31417.44,-0.068005097,-21.38,31417.44,31437.44,31449.13,31417.44,Sell
GBP / VUV,英镑 / 瓦努阿图瓦图,154.68,-0.06460783,-0.1,154.68,154.88,154.83,154.68,Buy
GBP / WST,英镑 / 萨摩亚塔拉,3.525,-0.068038782,-0.0024,3.525,3.527,3.538,3.525,Buy
GBP / XAF,英镑 / 中非法郎,788.61,0.021561565,0.17,788.61,788.81,788.71,788.34,Buy
GBP / XCD,英镑 / 东加勒比元,3.3729,-0.06814411,-0.0023,3.3729,3.3749,3.3763,3.3729,Sell
GBP / XPF,英镑 / 太平洋法郎,143.38,0.020927799,0.03,143.38,143.58,143.4,143.35,Buy
GBP / YER,英镑 / 也门里亚尔,310.04,-0.067687349,-0.21,310.04,310.84,310.35,310.04,Neutral
GBP / ZAR,英镑 / 南非兰特,23.1738,-0.05085055,-0.01179,23.19035,23.21312,23.20106,23.16426,Buy
GBP / ZMW,英镑 / 赞比亚克瓦查,35.1038,-0.067752992,-0.0238,35.1038,35.1238,35.1392,35.1038,Buy
GHS / AUD,加纳塞地 / 澳元,0.10318,0.281854408,0.00029,0.10318,0.10398,0.10327,0.10291,Sell
GHS / CAD,加纳塞地 / 加拿大元,0.093068,0.105410347,9.8e-05,0.093068,0.093148,0.093068,0.092876,Sell
GHS / CNY,加纳塞地 / 人民币,0.4689,0.170903653,0.0008,0.4689,0.4769,0.4689,0.4681,Sell
GHS / EUR,加纳塞地 / 欧元,0.0585,0.171232877,0.0001,0.0585,0.0665,0.0585,0.0584,Sell
GHS / GBP,加纳塞地 / 英镑,0.05156,0.077639752,4e-05,0.05156,0.05236,0.05158,0.05152,Sell
GHS / IDR,加纳塞地 / 印尼盾,1059.93,0.294279064,3.11,1059.93,1060.73,1059.93,1056.82,Sell
GHS / INR,加纳塞地 / 印度卢比,5.642,0.213143872,0.012,5.642,5.722,5.645,5.63,Sell
GHS / JPY,加纳塞地 / 日元,9.843,-0.283659204,-0.028,9.843,9.923,9.866,9.843,Strong Sell
GHS / KRW,加纳塞地 / 韩元,93.66,0.375093773,0.35,93.66,94.46,93.72,93.39,Sell
GHS / NGN,加纳塞地 / 尼日利亚奈拉,97.145,0.0,0.0,97.145,97.225,97.259,97.145,Sell
GHS / USD,加纳塞地 / 美元,0.064884,0.0,0.0,0.064884,0.064964,0.064895,0.064884,Sell
GHS / NGN,加纳塞地 / 尼日利亚奈拉,97.145,0.0,0.0,97.145,97.225,97.259,97.145,Sell
GHS / USD,加纳塞地 / 美元,0.064884,0.0,0.0,0.064884,0.064964,0.064895,0.064884,Sell
GHS / ZAR,加纳塞地 / 南非兰特,1.166,0.08583691,0.001,1.166,1.246,1.166,1.163,Sell
GIP / USD,美元 / 直布罗陀镑,1.25033,-0.085504235,-0.00107,1.25033,1.25073,1.25033,1.25033,Buy
GMD / GBP,冈比亚达拉西 / 英镑,0.01091,0.552995392,6e-05,0.01091,0.01131,0.01094,0.01085,Sell
GMD / USD,冈比亚达拉西 / 美元美元,0.013886,0.696156635,9.6e-05,0.013886,0.013894,0.013886,0.013789,Buy
GNF / USD,几内亚法郎 / 美元,0.000112,0.0,0.0,0.000112,0.00012,0.000112,0.000112,Buy
GTQ / USD,危地马拉格查尔 / 美国美元,0.12943,-0.007725587,-1e-05,0.12943,0.12951,0.12943,0.12943,Sell
GYD / USD,圭亚那元 / 美元,0.004745,0.0,0.0,0.004745,0.004825,0.004745,0.004745,Neutral
HKD / AED,港元 / 阿联酋迪拉姆,0.47128,0.0,0.0,0.47128,0.47208,0.4714,0.47128,Neutral
HKD / AUD,港元 / 澳元,0.20481,0.244726151,0.0005,0.20481,0.20489,0.20503,0.20429,Neutral
HKD / BDT,港币 / 孟加拉钱箱,15.6301,-0.006397502,-0.001,15.6301,15.6381,15.6467,15.6057,Buy
HKD / BRL,港元 / 巴西雷亚尔,0.74522,0.098053701,0.00073,0.74522,0.74562,0.74541,0.7444,Sell
HKD / CAD,港币 / 加元,0.18411,0.157763029,0.00029,0.18411,0.18419,0.18412,0.18373,Buy
HKD / CHF,港元 / 瑞士法郎,0.115864,0.0639088,7.4e-05,0.11587,0.11589,0.11589,0.1157,Neutral
HKD / CNY,港元 / 人民币,0.9349,0.160702807,0.0015,0.9349,0.9357,0.935,0.9335,Buy
HKD / DKK,港元 / 丹麦克朗,0.92154,0.058631922,0.00054,0.92154,0.92194,0.92177,0.9207,Neutral
HKD / EUR,港元 / 欧元,0.12351,0.072921731,9e-05,0.12351,0.12359,0.12355,0.1234,Neutral
HKD / GBP,港元 / 英镑,0.10272,0.048699718,5e-05,0.10272,0.1028,0.10277,0.10264,Sell
HKD / IDR,港元 / 印尼盾,2095.1,0.287205017,6.0,2095.1,2099.1,2095.8,2093.1,Buy
HKD / ILS,港元 / 以色列谢克尔,0.45405,-0.193436353,-0.00088,0.45405,0.45485,0.45489,0.45405,Strong Sell
HKD / INR,港元 / 印度卢比,11.2368,0.181876538,0.0204,11.2368,11.2376,11.243,11.2161,Strong Buy
HKD / JPY,港元 / 日元,19.5416,-0.278676336,-0.05461,19.54138,19.54353,19.61788,19.49918,Strong Sell
HKD / KRW,港元 / 韩元,185.62,0.286347182,0.53,185.62,186.42,185.75,185.06,Buy
HKD / LKR,港元 / 斯里兰卡卢比,38.296,-0.013054489,-0.005,38.296,38.376,38.317,38.296,Buy
HKD / MOP,港元 / 澳门元,1.03,0.0,0.0,1.03,1.03,1.03,1.03,Neutral
HKD / MXN,港币 / 墨西哥比索,2.6394,-0.022727273,-0.0006,2.6394,2.6474,2.6429,2.6394,Strong Buy
HKD / MYR,港元 / 马来西亚林吉特,0.56848,0.107418952,0.00061,0.56848,0.56856,0.56855,0.56699,Sell
HKD / NOK,港元 / 挪威克朗,1.4397,0.132146335,0.0019,1.4397,1.4477,1.4398,1.4386,Sell
HKD / NZD,港币 / 新西兰元,0.22616,0.234897842,0.00053,0.22616,0.22656,0.22628,0.2257,Neutral
HKD / OMR,港元 / 阿曼里亚尔,0.049396,-0.006072997,-3e-06,0.049396,0.049476,0.049408,0.049396,Neutral
HKD / PHP,港元 / 菲律宾比索,7.4601,0.337592468,0.0251,7.4601,7.4609,7.4627,7.4341,Sell
HKD / PKR,港元 / 巴基斯坦卢比,35.8054,-0.006143947,-0.0022,35.8054,35.8094,35.8222,35.8054,Buy
HKD / PLN,港元 / 波兰兹罗提,0.51943,0.196755464,0.00102,0.51943,0.51983,0.51949,0.51784,Sell
HKD / SEK,港元 / 瑞典克朗,1.4007,0.057146939,0.0008,1.4007,1.4031,1.4013,1.3997,Sell
HKD / SGD,港元 / 新加坡元,0.17335,0.09816376,0.00017,0.17335,0.17343,0.17337,0.17315,Sell
HKD / THB,港元 / 泰铢,4.3177,0.187952478,0.0081,4.3177,4.3201,4.323,4.3066,Sell
HKD / TWD,港币 / 台币,4.2221,0.018951508,0.0008,4.2221,4.2229,4.2244,4.215,Buy
HKD / USD,港元 / 美元,0.12837,-0.015577537,-2e-05,0.12837,0.12845,0.1284,0.12837,Sell
HKD / VND,港元 / 越南盾,3227.4,-0.006196555,-0.2,3227.4,3231.4,3228.2,3227.4,Sell
HKD / ZAR,港元 / 南非兰特,2.3835,0.046171927,0.0011,2.3835,2.3843,2.3851,2.3789,Neutral
